Entity,Code,Date,Total confirmed deaths (deaths),Days since the 5th total confirmed death
Estonia,EST,"Apr 7, 2020",19,5
Estonia,EST,"Apr 8, 2020",21,6
Estonia,EST,"Apr 9, 2020",24,7
Estonia,EST,"Apr 10, 2020",24,8
Estonia,EST,"Apr 11, 2020",24,9
Estonia,EST,"Apr 12, 2020",24,10
Estonia,EST,"Apr 13, 2020",25,11
Estonia,EST,"Apr 14, 2020",28,12
Ethiopia,ETH,"Mar 14, 2020",0,
Ethiopia,ETH,"Mar 15, 2020",0,
Ethiopia,ETH,"Mar 16, 2020",0,
Ethiopia,ETH,"Mar 17, 2020",0,
Ethiopia,ETH,"Mar 18, 2020",0,
Ethiopia,ETH,"Mar 19, 2020",0,
Ethiopia,ETH,"Mar 20, 2020",0,
Ethiopia,ETH,"Mar 21, 2020",0,
Ethiopia,ETH,"Mar 22, 2020",0,
Ethiopia,ETH,"Mar 23, 2020",0,
Ethiopia,ETH,"Mar 24, 2020",0,
Ethiopia,ETH,"Mar 25, 2020",0,
Ethiopia,ETH,"Mar 26, 2020",0,
Ethiopia,ETH,"Mar 27, 2020",0,
Ethiopia,ETH,"Mar 28, 2020",0,
Ethiopia,ETH,"Mar 29, 2020",0,
Ethiopia,ETH,"Mar 30, 2020",0,
Ethiopia,ETH,"Mar 31, 2020",0,
Ethiopia,ETH,"Apr 1, 2020",0,
Ethiopia,ETH,"Apr 2, 2020",0,
Ethiopia,ETH,"Apr 3, 2020",0,
Ethiopia,ETH,"Apr 4, 2020",0,
Ethiopia,ETH,"Apr 5, 2020",0,
Ethiopia,ETH,"Apr 6, 2020",2,
Ethiopia,ETH,"Apr 7, 2020",2,
Ethiopia,ETH,"Apr 8, 2020",2,
Ethiopia,ETH,"Apr 9, 2020",2,
Ethiopia,ETH,"Apr 10, 2020",2,
Ethiopia,ETH,"Apr 11, 2020",2,
Ethiopia,ETH,"Apr 12, 2020",3,
Ethiopia,ETH,"Apr 13, 2020",3,
Ethiopia,ETH,"Apr 14, 2020",3,
Europe,,"Dec 31, 2019",0,
Europe,,"Jan 1, 2020",0,
Europe,,"Jan 2, 2020",0,
Europe,,"Jan 3, 2020",0,
Europe,,"Jan 4, 2020",0,
Europe,,"Jan 5, 2020",0,
Europe,,"Jan 6, 2020",0,
Europe,,"Jan 7, 2020",0,
Europe,,"Jan 8, 2020",0,
Europe,,"Jan 9, 2020",0,
Europe,,"Jan 10, 2020",0,
Europe,,"Jan 11, 2020",0,
Europe,,"Jan 12, 2020",0,
Europe,,"Jan 13, 2020",0,
Europe,,"Jan 14, 2020",0,
Europe,,"Jan 15, 2020",0,
Europe,,"Jan 16, 2020",0,
Europe,,"Jan 17, 2020",0,
Europe,,"Jan 18, 2020",0,
Europe,,"Jan 19, 2020",0,
Europe,,"Jan 20, 2020",0,
Europe,,"Jan 21, 2020",0,
Europe,,"Jan 22, 2020",0,
Europe,,"Jan 23, 2020",0,
Europe,,"Jan 24, 2020",0,
Europe,,"Jan 25, 2020",0,
Europe,,"Jan 26, 2020",0,
Europe,,"Jan 27, 2020",0,
Europe,,"Jan 28, 2020",0,
Europe,,"Jan 29, 2020",0,
Europe,,"Jan 30, 2020",0,
Europe,,"Jan 31, 2020",0,
Europe,,"Feb 1, 2020",0,
Europe,,"Feb 2, 2020",0,
Europe,,"Feb 3, 2020",0,
Europe,,"Feb 4, 2020",0,
Europe,,"Feb 5, 2020",0,
Europe,,"Feb 6, 2020",0,
Europe,,"Feb 7, 2020",0,
Europe,,"Feb 8, 2020",0,
Europe,,"Feb 9, 2020",0,
Europe,,"Feb 10, 2020",0,
Europe,,"Feb 11, 2020",0,
Europe,,"Feb 12, 2020",0,
Europe,,"Feb 13, 2020",0,
Europe,,"Feb 14, 2020",0,
Europe,,"Feb 15, 2020",1,
Europe,,"Feb 16, 2020",1,
Europe,,"Feb 17, 2020",1,
Europe,,"Feb 18, 2020",1,
Europe,,"Feb 19, 2020",1,
Europe,,"Feb 20, 2020",1,
Europe,,"Feb 21, 2020",1,
Europe,,"Feb 22, 2020",1,
Europe,,"Feb 23, 2020",3,
Europe,,"Feb 24, 2020",3,
Europe,,"Feb 25, 2020",7,0
Europe,,"Feb 26, 2020",12,1
Europe,,"Feb 27, 2020",14,2
Europe,,"Feb 28, 2020",19,3
Europe,,"Feb 29, 2020",23,4
Europe,,"Mar 1, 2020",31,5
Europe,,"Mar 2, 2020",38,6
Europe,,"Mar 3, 2020",56,7
Europe,,"Mar 4, 2020",85,8
Europe,,"Mar 5, 2020",113,9
Europe,,"Mar 6, 2020",161,10
Europe,,"Mar 7, 2020",215,11
Europe,,"Mar 8, 2020",253,12
Europe,,"Mar 9, 2020",399,13
Europe,,"Mar 10, 2020",536,14
Europe,,"Mar 11, 2020",716,15
Europe,,"Mar 12, 2020",951,16
Europe,,"Mar 13, 2020",1201,17
Europe,,"Mar 14, 2020",1513,18
Europe,,"Mar 15, 2020",1744,19
Europe,,"Mar 16, 2020",2337,20
Europe,,"Mar 17, 2020",2764,21
Europe,,"Mar 18, 2020",3359,22
Europe,,"Mar 19, 2020",4089,23
Europe,,"Mar 20, 2020",4936,24
Europe,,"Mar 21, 2020",5988,25
Europe,,"Mar 22, 2020",7402,26
Europe,,"Mar 23, 2020",8711,27
Europe,,"Mar 24, 2020",10148,28
Europe,,"Mar 25, 2020",11932,29
Europe,,"Mar 26, 2020",13875,30
Europe,,"Mar 27, 2020",16009,31
Europe,,"Mar 28, 2020",18628,32
Europe,,"Mar 29, 2020",21292,33
Europe,,"Mar 30, 2020",23806,34
Europe,,"Mar 31, 2020",26506,35
Europe,,"Apr 1, 2020",29862,36
Europe,,"Apr 2, 2020",33311,37
Europe,,"Apr 3, 2020",36630,38
Europe,,"Apr 4, 2020",41739,39
Europe,,"Apr 5, 2020",45744,40
Europe,,"Apr 6, 2020",48689,41
Europe,,"Apr 7, 2020",51957,42
Europe,,"Apr 8, 2020",56819,43
Europe,,"Apr 9, 2020",60595,44
Europe,,"Apr 10, 2020",65180,45
Europe,,"Apr 11, 2020",69429,46
Europe,,"Apr 12, 2020",72980,47
Europe,,"Apr 13, 2020",76067,48
Europe,,"Apr 14, 2020",79223,49
European Union,,"Dec 31, 2019",0,
European Union,,"Jan 1, 2020",0,
European Union,,"Jan 2, 2020",0,
European Union,,"Jan 3, 2020",0,
European Union,,"Jan 4, 2020",0,
European Union,,"Jan 5, 2020",0,
European Union,,"Jan 6, 2020",0,
European Union,,"Jan 7, 2020",0,
European Union,,"Jan 8, 2020",0,
European Union,,"Jan 9, 2020",0,
European Union,,"Jan 10, 2020",0,
European Union,,"Jan 11, 2020",0,
European Union,,"Jan 12, 2020",0,
European Union,,"Jan 13, 2020",0,
European Union,,"Jan 14, 2020",0,
European Union,,"Jan 15, 2020",0,
European Union,,"Jan 16, 2020",0,
European Union,,"Jan 17, 2020",0,
European Union,,"Jan 18, 2020",0,
European Union,,"Jan 19, 2020",0,
European Union,,"Jan 20, 2020",0,
European Union,,"Jan 21, 2020",0,
European Union,,"Jan 22, 2020",0,
European Union,,"Jan 23, 2020",0,
European Union,,"Jan 24, 2020",0,
European Union,,"Jan 25, 2020",0,
European Union,,"Jan 26, 2020",0,
European Union,,"Jan 27, 2020",0,
European Union,,"Jan 28, 2020",0,
European Union,,"Jan 29, 2020",0,
European Union,,"Jan 30, 2020",0,
European Union,,"Jan 31, 2020",0,
European Union,,"Feb 1, 2020",0,
European Union,,"Feb 2, 2020",0,
European Union,,"Feb 3, 2020",0,
European Union,,"Feb 4, 2020",0,
European Union,,"Feb 5, 2020",0,
European Union,,"Feb 6, 2020",0,
European Union,,"Feb 7, 2020",0,
European Union,,"Feb 8, 2020",0,
European Union,,"Feb 9, 2020",0,
European Union,,"Feb 10, 2020",0,
European Union,,"Feb 11, 2020",0,
European Union,,"Feb 12, 2020",0,
European Union,,"Feb 13, 2020",0,
European Union,,"Feb 14, 2020",0,
European Union,,"Feb 15, 2020",1,
European Union,,"Feb 16, 2020",1,
European Union,,"Feb 17, 2020",1,
European Union,,"Feb 18, 2020",1,
European Union,,"Feb 19, 2020",1,
European Union,,"Feb 20, 2020",1,
European Union,,"Feb 21, 2020",1,
European Union,,"Feb 22, 2020",1,
European Union,,"Feb 23, 2020",3,
European Union,,"Feb 24, 2020",3,
European Union,,"Feb 25, 2020",7,0
European Union,,"Feb 26, 2020",12,1
European Union,,"Feb 27, 2020",14,2
European Union,,"Feb 28, 2020",19,3
European Union,,"Feb 29, 2020",23,4
European Union,,"Mar 1, 2020",31,5
European Union,,"Mar 2, 2020",37,6
European Union,,"Mar 3, 2020",55,7
European Union,,"Mar 4, 2020",84,8
European Union,,"Mar 5, 2020",112,9
European Union,,"Mar 6, 2020",159,10
European Union,,"Mar 7, 2020",213,11
European Union,,"Mar 8, 2020",251,12
European Union,,"Mar 9, 2020",396,13
European Union,,"Mar 10, 2020",532,14
European Union,,"Mar 11, 2020",711,15
European Union,,"Mar 12, 2020",943,16
European Union,,"Mar 13, 2020",1190,17
European Union,,"Mar 14, 2020",1499,18
European Union,,"Mar 15, 2020",1726,19
European Union,,"Mar 16, 2020",2315,20
European Union,,"Mar 17, 2020",2737,21
European Union,,"Mar 18, 2020",3325,22
European Union,,"Mar 19, 2020",4046,23
European Union,,"Mar 20, 2020",4877,24
European Union,,"Mar 21, 2020",5916,25
European Union,,"Mar 22, 2020",7310,26
European Union,,"Mar 23, 2020",8613,27
European Union,,"Mar 24, 2020",10039,28
European Union,,"Mar 25, 2020",11798,29
European Union,,"Mar 26, 2020",13719,30
European Union,,"Mar 27, 2020",15782,31
European Union,,"Mar 28, 2020",18354,32
European Union,,"Mar 29, 2020",20962,33
European Union,,"Mar 30, 2020",23437,34
European Union,,"Mar 31, 2020",26083,35
European Union,,"Apr 1, 2020",29324,36
European Union,,"Apr 2, 2020",32745,37
European Union,,"Apr 3, 2020",35966,38
European Union,,"Apr 4, 2020",40996,39
European Union,,"Apr 5, 2020",44900,40
European Union,,"Apr 6, 2020",47792,41
European Union,,"Apr 7, 2020",50993,42
European Union,,"Apr 8, 2020",55750,43
European Union,,"Apr 9, 2020",59421,44
European Union,,"Apr 10, 2020",63915,45
European Union,,"Apr 11, 2020",68068,46
European Union,,"Apr 12, 2020",71557,47
European Union,,"Apr 13, 2020",74559,48
European Union,,"Apr 14, 2020",77663,49
Faeroe Islands,FRO,"Mar 20, 2020",0,
Faeroe Islands,FRO,"Mar 21, 2020",0,
Faeroe Islands,FRO,"Mar 22, 2020",0,
Faeroe Islands,FRO,"Mar 23, 2020",0,
Faeroe Islands,FRO,"Mar 24, 2020",0,
Faeroe Islands,FRO,"Mar 25, 2020",0,
Faeroe Islands,FRO,"Mar 26, 2020",0,
Faeroe Islands,FRO,"Mar 27, 2020",0,
Faeroe Islands,FRO,"Mar 28, 2020",0,
Faeroe Islands,FRO,"Mar 29, 2020",0,
Faeroe Islands,FRO,"Mar 30, 2020",0,
Faeroe Islands,FRO,"Mar 31, 2020",0,
Faeroe Islands,FRO,"Apr 1, 2020",0,
Faeroe Islands,FRO,"Apr 2, 2020",0,
Faeroe Islands,FRO,"Apr 3, 2020",0,
Faeroe Islands,FRO,"Apr 4, 2020",0,
Faeroe Islands,FRO,"Apr 5, 2020",0,
Faeroe Islands,FRO,"Apr 6, 2020",0,
Faeroe Islands,FRO,"Apr 7, 2020",0,
Faeroe Islands,FRO,"Apr 8, 2020",0,
Faeroe Islands,FRO,"Apr 9, 2020",0,
Faeroe Islands,FRO,"Apr 10, 2020",0,
Faeroe Islands,FRO,"Apr 11, 2020",0,
Faeroe Islands,FRO,"Apr 12, 2020",0,
Faeroe Islands,FRO,"Apr 13, 2020",0,
Faeroe Islands,FRO,"Apr 14, 2020",0,
Falkland Islands,FLK,"Apr 4, 2020",0,
Falkland Islands,FLK,"Apr 5, 2020",0,
Falkland Islands,FLK,"Apr 6, 2020",0,
Falkland Islands,FLK,"Apr 7, 2020",0,
Falkland Islands,FLK,"Apr 8, 2020",0,
Falkland Islands,FLK,"Apr 9, 2020",0,
Falkland Islands,FLK,"Apr 10, 2020",0,
Falkland Islands,FLK,"Apr 11, 2020",0,
Falkland Islands,FLK,"Apr 12, 2020",0,
Falkland Islands,FLK,"Apr 13, 2020",0,
Falkland Islands,FLK,"Apr 14, 2020",0,
Fiji,FJI,"Mar 20, 2020",0,
Fiji,FJI,"Mar 21, 2020",0,
Fiji,FJI,"Mar 22, 2020",0,
Fiji,FJI,"Mar 23, 2020",0,
Fiji,FJI,"Mar 24, 2020",0,
Fiji,FJI,"Mar 25, 2020",0,
Fiji,FJI,"Mar 26, 2020",0,
Fiji,FJI,"Mar 27, 2020",0,
Fiji,FJI,"Mar 28, 2020",0,
Fiji,FJI,"Mar 29, 2020",0,
Fiji,FJI,"Mar 30, 2020",0,
Fiji,FJI,"Mar 31, 2020",0,
Fiji,FJI,"Apr 1, 2020",0,
Fiji,FJI,"Apr 2, 2020",0,
Fiji,FJI,"Apr 3, 2020",0,
Fiji,FJI,"Apr 4, 2020",0,
Fiji,FJI,"Apr 5, 2020",0,
Fiji,FJI,"Apr 6, 2020",0,
Fiji,FJI,"Apr 7, 2020",0,
Fiji,FJI,"Apr 8, 2020",0,
Fiji,FJI,"Apr 9, 2020",0,
Fiji,FJI,"Apr 10, 2020",0,
Fiji,FJI,"Apr 11, 2020",0,
Fiji,FJI,"Apr 12, 2020",0,
Fiji,FJI,"Apr 13, 2020",0,
Fiji,FJI,"Apr 14, 2020",0,
Finland,FIN,"Dec 31, 2019",0,
Finland,FIN,"Jan 1, 2020",0,
Finland,FIN,"Jan 2, 2020",0,
Finland,FIN,"Jan 3, 2020",0,
Finland,FIN,"Jan 4, 2020",0,
Finland,FIN,"Jan 5, 2020",0,
Finland,FIN,"Jan 6, 2020",0,
Finland,FIN,"Jan 7, 2020",0,
Finland,FIN,"Jan 8, 2020",0,
Finland,FIN,"Jan 9, 2020",0,
Finland,FIN,"Jan 10, 2020",0,
Finland,FIN,"Jan 11, 2020",0,
Finland,FIN,"Jan 12, 2020",0,
Finland,FIN,"Jan 13, 2020",0,
Finland,FIN,"Jan 14, 2020",0,
Finland,FIN,"Jan 15, 2020",0,
Finland,FIN,"Jan 16, 2020",0,
Finland,FIN,"Jan 17, 2020",0,
Finland,FIN,"Jan 18, 2020",0,
Finland,FIN,"Jan 19, 2020",0,
Finland,FIN,"Jan 20, 2020",0,
Finland,FIN,"Jan 21, 2020",0,
Finland,FIN,"Jan 22, 2020",0,
Finland,FIN,"Jan 23, 2020",0,
Finland,FIN,"Jan 24, 2020",0,
Finland,FIN,"Jan 25, 2020",0,
Finland,FIN,"Jan 26, 2020",0,
Finland,FIN,"Jan 27, 2020",0,
Finland,FIN,"Jan 28, 2020",0,
Finland,FIN,"Jan 29, 2020",0,
Finland,FIN,"Jan 30, 2020",0,
Finland,FIN,"Jan 31, 2020",0,
Finland,FIN,"Feb 1, 2020",0,
Finland,FIN,"Feb 2, 2020",0,
Finland,FIN,"Feb 3, 2020",0,
Finland,FIN,"Feb 4, 2020",0,
Finland,FIN,"Feb 5, 2020",0,
Finland,FIN,"Feb 6, 2020",0,
Finland,FIN,"Feb 7, 2020",0,
Finland,FIN,"Feb 8, 2020",0,
Finland,FIN,"Feb 9, 2020",0,
Finland,FIN,"Feb 10, 2020",0,
Finland,FIN,"Feb 11, 2020",0,
Finland,FIN,"Feb 12, 2020",0,
Finland,FIN,"Feb 13, 2020",0,
Finland,FIN,"Feb 14, 2020",0,
Finland,FIN,"Feb 15, 2020",0,
Finland,FIN,"Feb 16, 2020",0,
Finland,FIN,"Feb 17, 2020",0,
Finland,FIN,"Feb 18, 2020",0,
Finland,FIN,"Feb 19, 2020",0,
Finland,FIN,"Feb 20, 2020",0,
Finland,FIN,"Feb 21, 2020",0,
Finland,FIN,"Feb 22, 2020",0,
Finland,FIN,"Feb 23, 2020",0,
Finland,FIN,"Feb 24, 2020",0,
Finland,FIN,"Feb 25, 2020",0,
Finland,FIN,"Feb 26, 2020",0,
Finland,FIN,"Feb 27, 2020",0,
Finland,FIN,"Feb 28, 2020",0,
Finland,FIN,"Feb 29, 2020",0,
Finland,FIN,"Mar 1, 2020",0,
Finland,FIN,"Mar 2, 2020",0,
Finland,FIN,"Mar 4, 2020",0,
Finland,FIN,"Mar 6, 2020",0,
Finland,FIN,"Mar 7, 2020",0,
Finland,FIN,"Mar 9, 2020",0,
Finland,FIN,"Mar 10, 2020",0,
Finland,FIN,"Mar 12, 2020",0,
Finland,FIN,"Mar 13, 2020",0,
Finland,FIN,"Mar 15, 2020",0,
Finland,FIN,"Mar 16, 2020",0,
Finland,FIN,"Mar 17, 2020",0,
Finland,FIN,"Mar 18, 2020",0,
Finland,FIN,"Mar 19, 2020",0,
Finland,FIN,"Mar 20, 2020",0,
Finland,FIN,"Mar 21, 2020",0,
Finland,FIN,"Mar 22, 2020",1,
Finland,FIN,"Mar 23, 2020",1,
Finland,FIN,"Mar 24, 2020",1,
Finland,FIN,"Mar 25, 2020",1,
Finland,FIN,"Mar 26, 2020",3,
Finland,FIN,"Mar 27, 2020",4,
Finland,FIN,"Mar 28, 2020",7,0
Finland,FIN,"Mar 29, 2020",9,1
Finland,FIN,"Mar 30, 2020",11,2
Finland,FIN,"Mar 31, 2020",13,3
Finland,FIN,"Apr 1, 2020",17,4
Finland,FIN,"Apr 2, 2020",17,5
Finland,FIN,"Apr 3, 2020",19,6
Finland,FIN,"Apr 4, 2020",20,7
Finland,FIN,"Apr 5, 2020",25,8
Finland,FIN,"Apr 6, 2020",27,9
Finland,FIN,"Apr 7, 2020",27,10
Finland,FIN,"Apr 8, 2020",34,11
Finland,FIN,"Apr 9, 2020",40,12
Finland,FIN,"Apr 10, 2020",42,13
Finland,FIN,"Apr 11, 2020",48,14
Finland,FIN,"Apr 12, 2020",49,15
Finland,FIN,"Apr 13, 2020",56,16
Finland,FIN,"Apr 14, 2020",59,17
France,FRA,"Dec 31, 2019",0,
France,FRA,"Jan 1, 2020",0,
France,FRA,"Jan 2, 2020",0,
France,FRA,"Jan 3, 2020",0,
France,FRA,"Jan 4, 2020",0,
France,FRA,"Jan 5, 2020",0,
France,FRA,"Jan 6, 2020",0,
France,FRA,"Jan 7, 2020",0,
France,FRA,"Jan 8, 2020",0,
France,FRA,"Jan 9, 2020",0,
France,FRA,"Jan 10, 2020",0,
France,FRA,"Jan 11, 2020",0,
France,FRA,"Jan 12, 2020",0,
France,FRA,"Jan 13, 2020",0,
France,FRA,"Jan 14, 2020",0,
France,FRA,"Jan 15, 2020",0,
France,FRA,"Jan 16, 2020",0,
France,FRA,"Jan 17, 2020",0,
France,FRA,"Jan 18, 2020",0,
France,FRA,"Jan 19, 2020",0,
France,FRA,"Jan 20, 2020",0,
France,FRA,"Jan 21, 2020",0,
France,FRA,"Jan 22, 2020",0,
France,FRA,"Jan 23, 2020",0,
France,FRA,"Jan 24, 2020",0,
France,FRA,"Jan 25, 2020",0,
France,FRA,"Jan 26, 2020",0,
France,FRA,"Jan 27, 2020",0,
France,FRA,"Jan 28, 2020",0,
France,FRA,"Jan 29, 2020",0,
France,FRA,"Jan 30, 2020",0,
France,FRA,"Jan 31, 2020",0,
France,FRA,"Feb 1, 2020",0,
France,FRA,"Feb 2, 2020",0,
France,FRA,"Feb 3, 2020",0,
France,FRA,"Feb 4, 2020",0,
France,FRA,"Feb 5, 2020",0,
France,FRA,"Feb 6, 2020",0,
France,FRA,"Feb 7, 2020",0,
France,FRA,"Feb 8, 2020",0,
France,FRA,"Feb 9, 2020",0,
France,FRA,"Feb 10, 2020",0,
France,FRA,"Feb 11, 2020",0,
France,FRA,"Feb 12, 2020",0,
France,FRA,"Feb 13, 2020",0,
France,FRA,"Feb 14, 2020",0,
France,FRA,"Feb 15, 2020",1,
France,FRA,"Feb 16, 2020",1,
France,FRA,"Feb 17, 2020",1,
France,FRA,"Feb 18, 2020",1,
France,FRA,"Feb 19, 2020",1,
France,FRA,"Feb 20, 2020",1,
France,FRA,"Feb 21, 2020",1,
France,FRA,"Feb 22, 2020",1,
France,FRA,"Feb 23, 2020",1,
France,FRA,"Feb 24, 2020",1,
France,FRA,"Feb 25, 2020",1,
France,FRA,"Feb 26, 2020",1,
France,FRA,"Feb 27, 2020",2,
France,FRA,"Feb 28, 2020",2,
France,FRA,"Feb 29, 2020",2,
France,FRA,"Mar 1, 2020",2,
France,FRA,"Mar 2, 2020",2,
France,FRA,"Mar 3, 2020",3,
France,FRA,"Mar 4, 2020",4,
France,FRA,"Mar 5, 2020",4,
France,FRA,"Mar 6, 2020",7,0
France,FRA,"Mar 7, 2020",9,1
France,FRA,"Mar 8, 2020",10,2
France,FRA,"Mar 9, 2020",19,3
France,FRA,"Mar 10, 2020",30,4
France,FRA,"Mar 11, 2020",33,5
France,FRA,"Mar 12, 2020",48,6
France,FRA,"Mar 13, 2020",61,7
France,FRA,"Mar 14, 2020",79,8
France,FRA,"Mar 15, 2020",91,9
France,FRA,"Mar 16, 2020",127,10
France,FRA,"Mar 17, 2020",148,11
France,FRA,"Mar 18, 2020",175,12
France,FRA,"Mar 19, 2020",244,13
France,FRA,"Mar 20, 2020",372,14
France,FRA,"Mar 21, 2020",450,15
France,FRA,"Mar 22, 2020",562,16
France,FRA,"Mar 23, 2020",674,17
France,FRA,"Mar 24, 2020",860,18
France,FRA,"Mar 25, 2020",1100,19
France,FRA,"Mar 26, 2020",1331,20
France,FRA,"Mar 27, 2020",1696,21
France,FRA,"Mar 28, 2020",1995,22
France,FRA,"Mar 29, 2020",2314,23
France,FRA,"Mar 30, 2020",2606,24
France,FRA,"Mar 31, 2020",3024,25
France,FRA,"Apr 1, 2020",3523,26
France,FRA,"Apr 2, 2020",4032,27
France,FRA,"Apr 3, 2020",4503,28
France,FRA,"Apr 4, 2020",6507,29
France,FRA,"Apr 5, 2020",7560,30
France,FRA,"Apr 6, 2020",8078,31
France,FRA,"Apr 7, 2020",8911,32
France,FRA,"Apr 8, 2020",10328,33
France,FRA,"Apr 9, 2020",10869,34
France,FRA,"Apr 10, 2020",12210,35
France,FRA,"Apr 11, 2020",13197,36
France,FRA,"Apr 12, 2020",13832,37
France,FRA,"Apr 13, 2020",14393,38
France,FRA,"Apr 14, 2020",14967,39
French Polynesia,PYF,"Mar 19, 2020",0,
French Polynesia,PYF,"Mar 20, 2020",0,
French Polynesia,PYF,"Mar 21, 2020",0,
French Polynesia,PYF,"Mar 22, 2020",0,
French Polynesia,PYF,"Mar 23, 2020",0,
French Polynesia,PYF,"Mar 24, 2020",0,
French Polynesia,PYF,"Mar 25, 2020",0,
French Polynesia,PYF,"Mar 26, 2020",0,
French Polynesia,PYF,"Mar 27, 2020",0,
French Polynesia,PYF,"Mar 28, 2020",0,
French Polynesia,PYF,"Mar 29, 2020",0,
French Polynesia,PYF,"Mar 30, 2020",0,
French Polynesia,PYF,"Mar 31, 2020",0,
French Polynesia,PYF,"Apr 1, 2020",0,
French Polynesia,PYF,"Apr 2, 2020",0,
French Polynesia,PYF,"Apr 3, 2020",0,
French Polynesia,PYF,"Apr 4, 2020",0,
French Polynesia,PYF,"Apr 5, 2020",0,
French Polynesia,PYF,"Apr 6, 2020",0,
French Polynesia,PYF,"Apr 7, 2020",0,
French Polynesia,PYF,"Apr 8, 2020",0,
French Polynesia,PYF,"Apr 9, 2020",0,
French Polynesia,PYF,"Apr 10, 2020",0,
French Polynesia,PYF,"Apr 11, 2020",0,
French Polynesia,PYF,"Apr 12, 2020",0,
French Polynesia,PYF,"Apr 13, 2020",0,
French Polynesia,PYF,"Apr 14, 2020",0,
Gabon,GAB,"Mar 13, 2020",0,
Gabon,GAB,"Mar 15, 2020",0,
Gabon,GAB,"Mar 16, 2020",0,
Gabon,GAB,"Mar 17, 2020",0,
Gabon,GAB,"Mar 18, 2020",0,
Gabon,GAB,"Mar 19, 2020",0,
Gabon,GAB,"Mar 20, 2020",0,
Gabon,GAB,"Mar 21, 2020",1,
Gabon,GAB,"Mar 22, 2020",1,
Gabon,GAB,"Mar 23, 2020",1,
Gabon,GAB,"Mar 24, 2020",1,
Gabon,GAB,"Mar 25, 2020",1,
Gabon,GAB,"Mar 26, 2020",1,
Gabon,GAB,"Mar 27, 2020",1,
Gabon,GAB,"Mar 28, 2020",1,
Gabon,GAB,"Mar 29, 2020",1,
Gabon,GAB,"Mar 30, 2020",1,
Gabon,GAB,"Mar 31, 2020",1,
Gabon,GAB,"Apr 1, 2020",1,
Gabon,GAB,"Apr 2, 2020",1,
Gabon,GAB,"Apr 3, 2020",1,
Gabon,GAB,"Apr 4, 2020",1,
Gabon,GAB,"Apr 5, 2020",1,
Gabon,GAB,"Apr 6, 2020",1,
Gabon,GAB,"Apr 7, 2020",1,
Gabon,GAB,"Apr 8, 2020",1,
Gabon,GAB,"Apr 9, 2020",1,
Gabon,GAB,"Apr 10, 2020",1,
Gabon,GAB,"Apr 11, 2020",1,
Gabon,GAB,"Apr 12, 2020",1,
Gabon,GAB,"Apr 13, 2020",1,
Gabon,GAB,"Apr 14, 2020",1,
Gambia,GMB,"Mar 18, 2020",0,
Gambia,GMB,"Mar 19, 2020",0,
Gambia,GMB,"Mar 20, 2020",0,
Gambia,GMB,"Mar 21, 2020",0,
Gambia,GMB,"Mar 22, 2020",0,
Gambia,GMB,"Mar 23, 2020",0,
Gambia,GMB,"Mar 24, 2020",1,
Gambia,GMB,"Mar 25, 2020",1,
Gambia,GMB,"Mar 26, 2020",1,
Gambia,GMB,"Mar 27, 2020",1,
Gambia,GMB,"Mar 28, 2020",1,
Gambia,GMB,"Mar 29, 2020",1,
Gambia,GMB,"Mar 30, 2020",1,
Gambia,GMB,"Mar 31, 2020",1,
Gambia,GMB,"Apr 1, 2020",1,
Gambia,GMB,"Apr 2, 2020",1,
Gambia,GMB,"Apr 3, 2020",1,
Gambia,GMB,"Apr 4, 2020",1,
Gambia,GMB,"Apr 5, 2020",1,
Gambia,GMB,"Apr 6, 2020",1,
Gambia,GMB,"Apr 7, 2020",1,
Gambia,GMB,"Apr 8, 2020",1,
Gambia,GMB,"Apr 9, 2020",1,
Gambia,GMB,"Apr 10, 2020",1,
Gambia,GMB,"Apr 11, 2020",1,
Gambia,GMB,"Apr 12, 2020",1,
Gambia,GMB,"Apr 13, 2020",1,
Gambia,GMB,"Apr 14, 2020",1,
Georgia,GEO,"Dec 31, 2019",0,
Georgia,GEO,"Jan 1, 2020",0,
Georgia,GEO,"Jan 2, 2020",0,
Georgia,GEO,"Jan 3, 2020",0,
Georgia,GEO,"Jan 4, 2020",0,
Georgia,GEO,"Jan 5, 2020",0,
Georgia,GEO,"Jan 6, 2020",0,
Georgia,GEO,"Jan 7, 2020",0,
Georgia,GEO,"Jan 8, 2020",0,
Georgia,GEO,"Jan 9, 2020",0,
Georgia,GEO,"Jan 10, 2020",0,
Georgia,GEO,"Jan 11, 2020",0,
Georgia,GEO,"Jan 12, 2020",0,
Georgia,GEO,"Jan 13, 2020",0,
Georgia,GEO,"Jan 14, 2020",0,
Georgia,GEO,"Jan 15, 2020",0,
Georgia,GEO,"Jan 16, 2020",0,
Georgia,GEO,"Jan 17, 2020",0,
Georgia,GEO,"Jan 18, 2020",0,
Georgia,GEO,"Jan 19, 2020",0,
Georgia,GEO,"Jan 20, 2020",0,
Georgia,GEO,"Jan 21, 2020",0,
Georgia,GEO,"Jan 22, 2020",0,
Georgia,GEO,"Jan 23, 2020",0,
Georgia,GEO,"Jan 24, 2020",0,
Georgia,GEO,"Jan 25, 2020",0,
Georgia,GEO,"Jan 26, 2020",0,
Georgia,GEO,"Jan 27, 2020",0,
Georgia,GEO,"Jan 28, 2020",0,
Georgia,GEO,"Jan 29, 2020",0,
Georgia,GEO,"Jan 30, 2020",0,
